id,name,score,category,
116275951910285802987,Restaurant l'Estany de la Marjal dels Moros,1,Mediterranean
101174791363975661543,La Fabrica de Hielo,0,Cultural center
104112997783893126140,Boni Supermarkets,1,General store
116275951910285802987,Ismael Giménez Inmobiliaria,1,Real estate agency
104112997783893126140,Pannenkoekenhuis De Boskabouter,1,Crêperie
115254712534831098290,Camden Market,1,Market
116907214682026765030,La Canela,1,Restaurant
101174791363975661543,Las Adelfas,0,Apartment complex
101509296758917298381,ODEON Greenwich,1,Movie theater
105828356334212967459,Perfumarte,1,Perfume store
101744358251536020297,LA OCA EN EL OCÉANO,1,Tea house
104291109782576033042,J R Pizzeria,0,Pizza
105828356334212967459,Bar Jamon Jamon,1,Tapas Bar
104291109782576033042,The glass house Limmared,0,Cultural center
101174791363975661543,Fet a Foc,1,Restaurant
112960526952740950179,El Almirez Restaurante,1,Restaurant
113216740720999135293,Le Pastis,1,Bar
104925570465381235148,Polígon Industrial Mijares,1,Business park
115254712534831098290,Kyoto,1,Japanese
115254712534831098290,Aloha Poké,1,Hawaiian
104291109782576033042,Skaftö Golf Club,1,Golf club
101744358251536020297,Tito Playa Canet,1,Restaurant
107809673575825733302,The Fitzgerald Burger Company,0,American
104112997783893126140,Petra-Art,1,Art gallery
101174791363975661543,Mirador del Río,1,Scenic spot
101174791363975661543,Nautalia Viajes,1,Travel agency
104291109782576033042,Casino Cosmopol Malmö,1,Casino
101744358251536020297,Primark,1,Clothing store
102935049843898928677,Guggenheim Museum Bilbao,1,Museum
115254712534831098290,Barranco del Infierno,0,Nature preserve
102935049843898928677,Carrefour,0,Hypermarket
102229428884146958836,Parador de Soria,1,Hotel
105828356334212967459,Adrián Lloris ⭐️ Hair Design,1,Hair salon
104112997783893126140,Bakker Bart Nunspeet,1,Bakery
115254712534831098290,Centro Deportivo Municipal Antiguo Canódromo,1,Fitness center
102935049843898928677,Área Autocaravanas Trinitario,1,Mobile home park
101509296758917298381,Kilometrul 0,1,Fast Food
102229428884146958836,Restaurante Abuela Maravillas,1,Restaurant
105828356334212967459,Plaza de los Pescadores,1,Park
101174791363975661543,Clínica Veterinaria Gerardo Rojo,0,Animal hospital
101744358251536020297,Mediterraneo Beach Club,1,Restaurant
104925570465381235148,Clínica Veterinaria Sant Marc,1,Veterinarian
103072094602185524890,Reparación De Calzado Hipola,1,Shoe repair shop
116907214682026765030,Playa de Melenara,1,Public beach
107809673575825733302,Sensum Gastrobar,1,Grill
104291109782576033042,Grundsunds fiskehamn & gästhamn,0,Marina
115254712534831098290,KuboKing Reina Cristina,0,Beer hall
105828356334212967459,Sweet Hotel Renasa,1,Hotel
104925570465381235148,Bocalinda Bonaire,1,Mediterranean
104112997783893126140,Lidl Supermarket,1,Supermarket
115254712534831098290,Cantocochino,1,Tourist attraction
104925570465381235148,Frankfurt 87,1,Restaurant
104291109782576033042,Skaftö Folkets Hus,1,Cultural center
101744358251536020297,Playa Puerto de Sagunto,1,Tourist attraction
112960526952740950179,Restaurante Pizzería LA GOLOSONA,1,Pizza
115254712534831098290,Tower Bridge,1,Bridge
116275951910285802987,Family Cash,1,Hypermarket
113216740720999135293,HOTEL VALDEMORO,0,Hotel
105828356334212967459,Horno y Bolleria Trigo y Miel,1,Store
104112997783893126140,Banka Nunspeet,1,Restaurant
107809673575825733302,DULCE DE LECHE -CENTRAL-,1,Pastries
101744358251536020297,Gastroduc,1,Restaurant
102935049843898928677,ANDADOR VISITAS GUIADAS ALBARRACIN Y TERUEL,1,Sightseeing tour agency
101174791363975661543,LaMburguesa (Estación del ave),1,American
104112997783893126140,Welkoop Den Burg | Texel,1,Garden center
107809673575825733302,Sentideta - Restaurante,1,Restaurant
107809673575825733302,Restaurante Tostería y Café O'Clock,1,Restaurant
112960526952740950179,Ginos,1,Restaurant
101744358251536020297,Viewpoint Hotel Marqués de Riscal,0,Hotel
102229428884146958836,Merendero de los Horcones,1,Picnic ground
104925570465381235148,Beak & Trotter DLX- Beer & BBQ Shack,1,Restaurant
116275951910285802987,Playa de Mioño,1,Tourist attraction
101174791363975661543,Miborauto,1,Mechanic
101174791363975661543,Restaurante Marina Alta 5,0,Spanish
115254712534831098290,Guggenheim Museum Bilbao,1,Museum
101744358251536020297,Cafetal Reina Fabiola Molly Malone's Irish Pub,1,Pub
108796800441631272868,Güenismo,1,Bar
110359105450112818211,Polideportiu Sedaví,1,Sports complex
104112997783893126140,Blue Bird Shoe Company,1,Shoe store
102229428884146958836,Restaurante La Porticada,1,Restaurant
115254712534831098290,Restaurante WyCo Cáceres,0,Restaurant
107181326038723193056,Mercadona,0,Supermarket
104291109782576033042,J and J Bodegan Tapas & Bar,1,Restaurant
102934459961331872614,Singular and Co.,1,Restaurant
101509296758917298381,Disco Pub Master Perez,1,Bar
104291109782576033042,La Borda d´Costa,1,Restaurant
104925570465381235148,Bricomart,1,Building materials supplier
117910314532094368467,Centre Comercial L'Epicentre,0,Shopping mall
117910314532094368467,Folder Papelerías,1,Paper store
117910314532094368467,PAPELERIA PAPYROS,0,Paper store
107181326038723193056,Xiringuito El Xato,0,Grill
115254712534831098290,Casa Leotta Bilbao,1,Italian
104291109782576033042,Carspect Bilbesiktning Uddevalla Fröland,1,Car inspection station
107809673575825733302,La Almoina Archaeological Museum,1,Archaeological museum
104112997783893126140,Primera,1,Gift shop
102229428884146958836,Sidrería Restaurante La Barrica,1,Basque
101174791363975661543,Bar Nido,1,Grill
101174791363975661543,El Corte Inglés Pintor Sorolla-Colón Edificio 2,0,Department store
105828356334212967459,Tienda Orange,1,Internet service provider
117458417997030052365,Holly House Hotel London,1,Hotel
109970624780085193721,Café Bolsería,1,Pub
101174791363975661543,Fira València,0,Convention center
105828356334212967459,Plaça de la Reina,1,Historical landmark
105828356334212967459,Peluquería Julia Guillém,1,Hair salon
115246508905250149894,Ikea,0,Furniture store
101509296758917298381,Mailbox Birmingham,1,Shopping mall
110359105450112818211,Xingú,1,Pizza
115254712534831098290,Restaurante Mis Tradiciones - Imperial,1,Peruvian
107809673575825733302,Restaurante el Faro,1,Restaurant
104291109782576033042,Lidl,1,Discount supermarket
101509296758917298381,HOSTAL RESTAURANTE MILLÁN,1,Resort hotel
101509296758917298381,Greenwich Peninsula Ecology Park - TCV,1,Park
101509296758917298381,Bar Restaurante ...inani.,1,Tapas Bar
117458417997030052365,The British Museum,1,Museum
104112997783893126140,ALDI,1,Supermarket
104291109782576033042,Heat Boländerna,1,Lunch
110359105450112818211,Domino's Pizza,1,Pizza
103072094602185524890,Heladería Piacere Gelato del Giorno,1,Ice Cream
101509296758917298381,Bolton Express Hand Car Wash,1,Car wash
117910314532094368467,Arandinos Tapas Valencia,1,Tapas Bar
105828356334212967459,Itv Sagunto,1,Vehicle inspection
101744358251536020297,Mercadona,1,Supermarket
104112997783893126140,Pets Place,0,Pet supply store
107181326038723193056,Frutas y verduras Cañizares,1,Fruit and vegetable wholesaler
102229428884146958836,Patones de Arriba,1,Historical landmark
117458417997030052365,CLINICA PRADILLO,1,Beauty salon
105828356334212967459,Cafe Manhattan,1,Cafe
102935049843898928677,Oficina de Turismo,0,Tourist information center
107809673575825733302,Restaurante RiFF,1,Mediterranean
115254712534831098290,Sabor de Mar,1,Restaurant
117458417997030052365,Parque Central,1,Tourist attraction
104291109782576033042,City Gross Uddevalla,1,Supermarket
104291109782576033042,Sjömagasinet Sverige,0,Seafood
105828356334212967459,Bar Cafeteria Eclipse,1,Bar
105828356334212967459,HOSTAL RESTAURANTE MILLÁN,1,Resort hotel
110359105450112818211,Chocolate With Cecilia,1,Cafeteria
101744358251536020297,Decathlon Sagunt,1,Sporting goods store
112960526952740950179,Hornos San Carlos,1,Bakery
117458417997030052365,Centro Comercial Islazul,1,Shopping mall
110359105450112818211,Parc national des Calanques,1,National park
104925570465381235148,Santa Quiteria,1,Bakery
117458417997030052365,Tearoom Al Jabal,1,Tea house
116275951910285802987,The Mermaid,1,Fish and Chips
104291109782576033042,Blomsterlandet Värslegiljan AB,1,Florist
101509296758917298381,ALDI Wettringen,1,Supermarket
104112997783893126140,EMTÉ Nunspeet (GESLOTEN),0,Supermarket
113216740720999135293,Singular and Co.,1,Restaurant
101744358251536020297,La Merced,1,Bakery
117458417997030052365,Tintapea Fuenlabrada,0,Bar
115254712534831098290,Orxateria Daniel,1,Ice Cream
107181326038723193056,NEW BOMBAY CHOUPATI,0,Indian
103738459723207082349,Estación de Servicio Repsol,1,Gas station
116907214682026765030,CaixaBank Store,1,Bank
105828356334212967459,Safran Indian restaurante,1,Indian
107809673575825733302,L'art del sucre,1,Pastries
112960526952740950179,Bar Eder,1,Cafe
102934459961331872614,MESO CASA CANARI SL,1,Restaurant
117910314532094368467,Leroy Merlin Sagunt,1,Do-it-yourself shop
104925570465381235148,E.S. BonÀrea Vila-real | Botiga,1,Gas station
103072094602185524890,Mercadona,1,Supermarket
102935049843898928677,Monumento al Encierro,1,Monument
101174791363975661543,Restaurante Shintori,0,Japanese
104291109782576033042,Carrefour Market,1,Supermarket
104925570465381235148,McDonald's,1,Fast Food
104925570465381235148,Los Charros,1,Tapas Bar
115246508905250149894,Kiwoko. Mundo Animal,1,Pet supply store
101509296758917298381,DoWN1Amazon,1,Warehouse
104112997783893126140,McDonald's,1,Fast Food
110359105450112818211,Circle Line Sightseeing Cruises,0,Tourist attraction
107809673575825733302,Motos MH Andreu,1,Mechanic
101509296758917298381,UK Express Delivery Ltd,1,Courier service
117910314532094368467,Springfield,0,Clothing store
103072094602185524890,Estudio Erzulie,1,Tattoo shop
117458417997030052365,The Porterhouse,1,Irish pub
110359105450112818211,Côté Sushi Marseille St Barnabé,1,Japanese
102229428884146958836,Pinturas La Martinica,1,Paint store
107181326038723193056,Oficina de Correos,1,Post office
115254712534831098290,CASUAL,1,Restaurant
101509296758917298381,La Cafeteria,1,Coffee shop
101174791363975661543,Autocine Star,1,Drive-in movie theater
104291109782576033042,The Monsoon,1,Indian
115246508905250149894,Número Tre3,1,Bar
104112997783893126140,Music Club Kampen,1,Event venue
101509296758917298381,Deutsche BP AG,1,Gas station
115246508905250149894,Poliesportiu Cabanyal - Canyamelar,1,Sports complex
101509296758917298381,Redrow - St John Gardens,1,Housing development
115246508905250149894,Outlet El Corte Inglés,0,Outlet mall
104925570465381235148,Carrefour,1,Hypermarket
107809673575825733302,Chocolatería Valor,1,Restaurant
104291109782576033042,Östra Torp Handelsplats Uddevalla,1,Shopping mall
105828356334212967459,Mercado Playa Canet de Berenguer,1,Shopping mall
117458417997030052365,Ben's Cookies,1,Cookies
101744358251536020297,Laguardia,1,Museum
110359105450112818211,Boulangerie Paul Valentine,1,Bakery
115254712534831098290,Roseta Restaurante,1,Restaurant
117458417997030052365,Hotel Nacional de Cuba,1,Hotel
102935049843898928677,Perfumerías Primor,0,Perfume store
104291109782576033042,Ed's Restaurang,1,Pizza
112960526952740950179,Cine Yelmo VidaNova Parc,1,Movie theater
104291109782576033042,Hyltens industrimuseum,1,Museum
104291109782576033042,Lilla Istanbul,1,Turkish
116275951910285802987,Complejo Turistico Loriguilla Viejo,1,Hotel
101744358251536020297,Restaurante Sarao s.l,1,Mediterranean
117910314532094368467,Chera-Sot de Chera Natural Park,1,Nature preserve
117910314532094368467,Bar Aladroc,1,Bar
115246508905250149894,Administración De Lotería Número 1 Aucejo,1,Lottery retailer
104291109782576033042,Rodins Marin AB,0,Boat dealer
104925570465381235148,Restaurant Menfis,1,Restaurant
116275951910285802987,Toolstation Alfreton,1,Hardware store
104925570465381235148,Restaurante Pío XII,1,Grill
104112997783893126140,Heijda Dranken en Geschenken B.V.,1,Liquor store
104925570465381235148,Benesol S.L.,1,Manufacturer
115254712534831098290,Torre de Sande,1,Restaurant
102935049843898928677,Druni Perfumerías ®,0,Perfume store
104112997783893126140,Coop,0,Supermarket
101174791363975661543,Oven Club Centro,1,Dance club
115246508905250149894,Estadi Municipal José Claramunt - UD Puçol,1,Soccer field
115254712534831098290,Asador Real,1,Spanish
101174791363975661543,Grupo Gestoría Pastor,1,Tax preparation
117458417997030052365,Lutin Café Restaurante & Eventos,1,Restaurant
112960526952740950179,Restaurante Masía Durbá,1,Mediterranean
102934459961331872614,Estany de la Muntanya del Cavall,1,National forest
104291109782576033042,BjörkåSecondhand Backaplan,1,Second hand store
101509296758917298381,Lidl,1,Discount supermarket
104925570465381235148,La Mancheguita,1,Restaurant
107181326038723193056,Restaurante Andana Aljibe,1,Restaurant
102934459961331872614,La Vuelta de la Hoz,1,Park
102229428884146958836,La Rollerie,1,Restaurant
101744358251536020297,Centre Comercial L'Epicentre,0,Shopping mall
101174791363975661543,Bar Vermudez,1,Tapas Bar
116439133664237896472,Playa del Sombrerico,1,Park
110359105450112818211,Pavelló Poliesportiu Municipal de Bétera,0,Sports complex
105828356334212967459,DIA,1,Supermarket
101744358251536020297,Entrada Este Cabárceno,1,Zoo
105828356334212967459,Reciclarte,1,Thrift store
115246508905250149894,Vora Riu,1,Caterer
101509296758917298381,McDonald's Forest Gate,1,Restaurant
112960526952740950179,L'Olivera Segart,1,Grill
113216740720999135293,Hotel Port Dénia,1,Hotel
105828356334212967459,Hotel Restaurante Playa de Canet,1,Hotel
115254712534831098290,Kapital,1,Disco club
101174791363975661543,Play Puig,0,Social club
104112997783893126140,Plus Supermarkt,1,Supermarket
104925570465381235148,FERNANDO’S,1,Restaurant
115246508905250149894,Area 202,1,Restaurant
116275951910285802987,ALDI,1,Discount supermarket
107181326038723193056,Casa Bartolo,1,Grill
110359105450112818211,sihogar,0,Appliance store
102935049843898928677,Mirador de la Peña de la Cabra,1,Tourist attraction
116439133664237896472,bp,0,Gas station
101744358251536020297,Cueva El Soplao,1,Cave
110359105450112818211,Estadi d'Atletisme del Túria,0,Athletic track
104925570465381235148,El Corte Inglés Passeig de Morella,1,Department store
107809673575825733302,Café Somni,1,Cafe
104112997783893126140,Bakkerij Van Dongen,1,Bakery
107809673575825733302,Ecoscooting Delivery 2.0,1,Shipping company
102379091886560035818,Mercat de Vinaròs,1,Market
102229428884146958836,Restaurante Caldea Rascafría,1,Restaurant
115254712534831098290,Flavia Madrid,1,Italian
104925570465381235148,Bar Mestalla,1,Bar
116439133664237896472,Puesto Artesania y juegos.,0,Shopping mall
101174791363975661543,Alhambra Massanassa,1,Restaurant
110359105450112818211,Ellis Island,1,Historical landmark
107181326038723193056,Montajes Eléctricos Portillo S.A.,1,Corporate office
116907214682026765030,Puerto De Agaete,1,Marina
113216740720999135293,MONXO'S BURGER,1,Restaurant
107809673575825733302,Pelayo Gastro Trinquet,1,Restaurant
104112997783893126140,Landstede Opleidingen & Cursussen voor Volwassenen,0,Education
116275951910285802987,ELECTRO DEPOT VALENCIA,0,Appliance store
101174791363975661543,El Rubio,1,Meal delivery
102379091886560035818,Centro Veterinario Gilet Aicart,1,Animal hospital
104291109782576033042,Restaurante Ambigú,1,Mediterranean
104112997783893126140,Het IJscafe,1,Ice Cream
104291109782576033042,Kjell & Company,1,Electronics store
113216740720999135293,Libreria Juguetería MAYMO,1,Book store
104291109782576033042,Gästhuset Tjuren,0,Lunch
107809673575825733302,Singular and Co.,1,Restaurant
101509296758917298381,Fair Play,1,Restaurant
115254712534831098290,Hotel Els Arenals,1,Resort hotel
115254712534831098290,itsu,1,Health Food
101509296758917298381,Gelateria pasticceria ice cream,1,Ice Cream
102935049843898928677,Masymas,0,Supermarket
112960526952740950179,POMODORO Pizza Pasta Burritos,1,Italian
115254712534831098290,Restaurante Siles,0,Restaurant
103072094602185524890,Pista de Atletismo Fuente La Niña,1,Athletic track
102379091886560035818,El Palacio Del Pollo Comidas Para Llevar,1,Chicken
104112997783893126140,Cafeteria Marktzicht,1,Cafeteria
101509296758917298381,KIKO Make Up Milano,1,Cosmetics store
101744358251536020297,L'aixobar,1,Restaurant
105828356334212967459,Papelería Vértice,1,Stationery store
104291109782576033042,Bella Gästis,1,Restaurant
113216740720999135293,Burger King,0,Fast Food
